LABEL;#TS;TEMP;TOKENS
END_TS;1;0.0;567
END_TS;2;0.0;567
END_TS;3;0.0;2529
END_TS;4;0.0;2529
END_TS;5;0.0;2637
END_TS;6;0.0;2529
END_TS;7;0.0;567
END_TS;8;0.0;567
END_TS;9;0.0;567
END_TS;10;0.0;567
END_TS;11;0.0;567
END_TS;12;0.0;2529
END_TS;13;0.0;2249
END_TS;14;0.0;2529
END_TS;15;0.0;2753
END_TS;16;0.0;2529
END_TS;17;0.0;606
END_TS;18;0.0;567
END_TS;19;0.0;2529
END_TS;20;0.0;2529
END_TS;21;0.0;567
END_TS;22;0.0;567
END_TS;23;0.0;2529
END_TS;24;0.0;567
END_TS;25;0.0;567
END_TS;26;0.0;567
END_TS;27;0.0;567
END_TS;28;0.0;567
END_TS;29;0.0;567
END_TS;30;0.0;567
END_TS;31;0.1;594
END_TS;32;0.1;594
END_TS;33;0.1;567
END_TS;34;0.1;567
END_TS;35;0.1;567
END_TS;36;0.1;606
END_TS;37;0.1;567
END_TS;38;0.1;567
END_TS;39;0.1;567
END_TS;40;0.1;567
END_TS;41;0.1;2641
END_TS;42;0.1;567
END_TS;43;0.1;2529
END_TS;44;0.1;567
END_TS;45;0.1;567
END_TS;46;0.1;567
END_TS;47;0.1;567
END_TS;48;0.1;2529
END_TS;49;0.1;1197
END_TS;50;0.1;2529
END_TS;51;0.1;567
END_TS;52;0.1;567
END_TS;53;0.1;567
END_TS;54;0.1;2529
END_TS;55;0.1;567
END_TS;56;0.1;567
END_TS;57;0.1;567
END_TS;58;0.1;606
END_TS;59;0.1;567
END_TS;60;0.1;1161
END_TS;61;0.2;567
END_TS;62;0.2;567
END_TS;63;0.2;606
END_TS;64;0.2;1155
END_TS;65;0.2;567
END_TS;66;0.2;2647
END_TS;67;0.2;2529
END_TS;68;0.2;2249
END_TS;69;0.2;2637
END_TS;70;0.2;567
END_TS;71;0.2;606
END_TS;72;0.2;2985
END_TS;73;0.2;1080
END_TS;74;0.2;567
END_TS;75;0.2;1197
END_TS;76;0.2;567
END_TS;77;0.2;568
END_TS;78;0.2;2469
END_TS;79;0.2;567
END_TS;80;0.2;567
END_TS;81;0.2;567
END_TS;82;0.2;2249
END_TS;83;0.2;2249
END_TS;84;0.2;567
END_TS;85;0.2;1080
END_TS;86;0.2;2249
END_TS;87;0.2;567
END_TS;88;0.2;567
END_TS;89;0.2;2637
END_TS;90;0.2;2529
END_TS;91;0.3;567
END_TS;92;0.3;567
END_TS;93;0.3;1116
END_TS;94;0.3;567
END_TS;95;0.3;567
END_TS;96;0.3;1080
END_TS;97;0.3;2753
END_TS;98;0.3;567
END_TS;99;0.3;606
END_TS;100;0.3;567
END_TS;101;0.3;1339
END_TS;102;0.3;2873
END_TS;103;0.3;567
END_TS;104;0.3;606
END_TS;105;0.3;2249
END_TS;106;0.3;606
END_TS;107;0.3;2753
END_TS;108;0.3;2482
END_TS;109;0.3;2249
END_TS;110;0.3;1161
END_TS;111;0.3;606
END_TS;112;0.3;2865
END_TS;113;0.3;2403
END_TS;114;0.3;567
END_TS;115;0.3;594
END_TS;116;0.3;567
END_TS;117;0.3;1081
END_TS;118;0.3;606
END_TS;119;0.3;2529
END_TS;120;0.3;2245
END_TS;121;0.4;2861
END_TS;122;0.4;567
END_TS;123;0.4;2943
END_TS;124;0.4;2357
END_TS;125;0.4;567
END_TS;126;0.4;2753
END_TS;127;0.4;1301
END_TS;128;0.4;594
END_TS;129;0.4;1197
END_TS;130;0.4;2435
END_TS;131;0.4;2641
END_TS;132;0.4;1080
END_TS;133;0.4;567
END_TS;134;0.4;2753
END_TS;135;0.4;1080
END_TS;136;0.4;587
END_TS;137;0.4;594
END_TS;138;0.4;567
END_TS;139;0.4;1110
END_TS;140;0.4;1071
END_TS;141;0.4;1080
END_TS;142;0.4;567
END_TS;143;0.4;1153
END_TS;144;0.4;1116
END_TS;145;0.4;2525
END_TS;146;0.4;1201
END_TS;147;0.4;1080
END_TS;148;0.4;1323
END_TS;149;0.4;1074
END_TS;150;0.4;1161
END_TS;151;0.5;568
END_TS;152;0.5;567
END_TS;153;0.5;579
END_TS;154;0.5;653
END_TS;155;0.5;624
END_TS;156;0.5;2761
END_TS;157;0.5;2894
END_TS;158;0.5;588
END_TS;159;0.5;585
END_TS;160;0.5;1153
END_TS;161;0.5;1220
END_TS;162;0.5;2656
END_TS;163;0.5;2835
END_TS;164;0.5;1197
END_TS;165;0.5;1110
END_TS;166;0.5;567
END_TS;167;0.5;2487
END_TS;168;0.5;2873
END_TS;169;0.5;1188
END_TS;170;0.5;1161
END_TS;171;0.5;1317
END_TS;172;0.5;2104
END_TS;173;0.5;580
END_TS;174;0.5;2417
END_TS;175;0.5;2293
END_TS;176;0.5;1153
END_TS;177;0.5;567
END_TS;178;0.5;1265
END_TS;179;0.5;567
END_TS;180;0.5;567
END_TS;181;0.6;567
END_TS;182;0.6;1153
END_TS;183;0.6;2326
END_TS;184;0.6;2641
END_TS;185;0.6;600
END_TS;186;0.6;2859
END_TS;187;0.6;567
END_TS;188;0.6;1081
END_TS;189;0.6;2357
END_TS;190;0.6;2188
END_TS;191;0.6;567
END_TS;192;0.6;2629
END_TS;193;0.6;2356
END_TS;194;0.6;567
END_TS;195;0.6;580
END_TS;196;0.6;584
END_TS;197;0.6;1080
END_TS;198;0.6;567
END_TS;199;0.6;593
END_TS;200;0.6;1081
END_TS;201;0.6;2834
END_TS;202;0.6;600
END_TS;203;0.6;607
END_TS;204;0.6;567
END_TS;205;0.6;1080
END_TS;206;0.6;1242
END_TS;207;0.6;1207
END_TS;208;0.6;1462
END_TS;209;0.6;588
END_TS;210;0.6;606
END_TS;211;0.7;1080
END_TS;212;0.7;2465
END_TS;213;0.7;2529
END_TS;214;0.7;1292
END_TS;215;0.7;726
END_TS;216;0.7;2353
END_TS;217;0.7;2633
END_TS;218;0.7;564
END_TS;219;0.7;558
END_TS;220;0.7;1160
END_TS;221;0.7;2518
END_TS;222;0.7;1499
END_TS;223;0.7;567
END_TS;224;0.7;1203
END_TS;225;0.7;600
